@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,377.0,2.0,5.0,495.0,164.0,13.0,8.0,160.0,25.0,0.0,0.0,8.0,1.0,12.0,1.0,497.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.112903226
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,194.0,3.0,4.0,260.0,167.0,4.0,1.0,419.0,172.0,1.0,87.0,22.0,0.0,0.0,2.0,21.0,1.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.927374302
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,332.0,0.0,1.0,7.0,0.0,1.0,10.0,224.0,42.0,0.0,0.0,12.0,0.0,0.0,2.0,684.0,1.0,0.0,4.0,9.0,563.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,221.955307263
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343012/1/,299.0,3.0,2.0,456.0,320.0,3.0,7.0,288.0,63.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.325711099
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,198.0,14.0,1.0,392.0,315.0,5.0,7.0,71.0,56.0,3.0,83.0,39.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,117.757947574
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,200.0,3.0,4.0,298.0,93.0,7.0,1.0,428.0,269.0,1.0,126.0,28.0,0.0,0.0,2.0,25.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.26128266
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,342.0,0.0,1.0,13.0,0.0,2.0,11.0,179.0,24.0,0.0,0.0,12.0,0.0,0.0,3.0,633.0,1.0,0.0,5.0,7.0,534.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,207.790973872
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,333.0,3.0,2.0,575.0,408.0,6.0,9.0,234.0,78.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.443037975
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,170.0,28.0,4.0,316.0,222.0,9.0,7.0,56.0,57.0,1.0,108.0,58.0,0.0,0.0,3.0,23.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,125.454545455
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343012/1/,262.0,1.0,4.0,455.0,339.0,11.0,8.0,273.0,47.0,1.0,49.0,19.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.54233026
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,161.0,3.0,1.0,287.0,159.0,8.0,8.0,114.0,32.0,3.0,146.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.09623431
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,261.0,2.0,4.0,338.0,84.0,14.0,1.0,500.0,274.0,1.0,94.0,22.0,0.0,0.0,2.0,19.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.403141361
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,364.0,0.0,3.0,13.0,0.0,5.0,6.0,171.0,21.0,0.0,0.0,9.0,0.0,0.0,3.0,709.0,1.0,1.0,5.0,9.0,593.0,12.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,225.625
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,157.0,16.0,1.0,276.0,165.0,7.0,5.0,67.0,88.0,1.0,106.0,35.0,0.0,0.0,3.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.737327189
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,275.0,2.0,2.0,505.0,387.0,5.0,7.0,245.0,69.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.927835052
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,223.0,2.0,3.0,182.0,138.0,5.0,3.0,137.0,15.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6684491979
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,432.0,3.0,3.0,1.0,328.0,10.0,4.0,219.0,11.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,124.054054054
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,186.0,10.0,1.0,358.0,179.0,14.0,8.0,63.0,49.0,2.0,166.0,23.0,0.0,0.0,5.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,108.95184136
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343012/1/,225.0,5.0,2.0,460.0,396.0,3.0,11.0,257.0,51.0,3.0,108.0,20.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.325141777
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,192.0,1.0,2.0,167.0,106.0,3.0,5.0,80.0,25.0,0.0,0.0,49.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7044718082
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,472.0,1.0,1.0,0.0,375.0,3.0,4.0,244.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,123.281853282
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,158.0,18.0,3.0,310.0,172.0,3.0,8.0,101.0,106.0,4.0,122.0,39.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.470031546
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343012/1/,262.0,2.0,2.0,477.0,407.0,6.0,9.0,201.0,66.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.735015773
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,209.0,2.0,10.0,116.0,176.0,8.0,2.0,51.0,259.0,0.0,0.0,6.0,2.0,5.0,1.0,539.0,3.0,0.0,0.0,1.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.266666667
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,294.0,2.0,21.0,151.0,77.0,20.0,3.0,176.0,175.0,0.0,0.0,6.0,2.0,11.0,1.0,545.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.889495225
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,421.0,2.0,4.0,106.0,60.0,2.0,1.0,40.0,212.0,1.0,436.0,9.0,1.0,0.0,1.0,114.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.728323699
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,614.0,0.0,2.0,20.0,0.0,1.0,8.0,256.0,48.0,4.0,216.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.376266281
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,507.0,1.0,0.0,0.0,386.0,5.0,4.0,299.0,39.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.90234375
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,364.0,1.0,5.0,100.0,52.0,5.0,4.0,125.0,150.0,1.0,307.0,3.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.189189189
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,588.0,0.0,2.0,10.0,0.0,5.0,30.0,242.0,152.0,3.0,204.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.186738836
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,546.0,1.0,0.0,0.0,416.0,6.0,5.0,307.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.978482446
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,356.0,2.0,4.0,119.0,64.0,4.0,7.0,149.0,141.0,1.0,429.0,11.0,1.0,0.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.118148599
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,605.0,0.0,3.0,15.0,0.0,1.0,16.0,259.0,58.0,4.0,299.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.051094891
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,468.0,1.0,0.0,0.0,358.0,7.0,5.0,305.0,43.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.823293173
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,389.0,2.0,7.0,140.0,64.0,6.0,2.0,86.0,168.0,1.0,486.0,12.0,1.0,0.0,1.0,142.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.485549133
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,560.0,0.0,3.0,9.0,0.0,1.0,9.0,243.0,53.0,4.0,237.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.271676301
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,294.0,2.0,19.0,162.0,40.0,17.0,3.0,180.0,126.0,0.0,0.0,5.0,2.0,11.0,1.0,580.0,2.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.20754717
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,208.0,2.0,3.0,177.0,192.0,7.0,8.0,67.0,40.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5165876777
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,405.0,2.0,4.0,114.0,63.0,2.0,2.0,124.0,126.0,1.0,423.0,12.0,1.0,0.0,1.0,108.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.717842324
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,643.0,0.0,3.0,10.0,0.0,2.0,18.0,199.0,70.0,3.0,226.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.731301939
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,259.0,2.0,22.0,84.0,1.0,22.0,3.0,216.0,265.0,0.0,0.0,4.0,2.0,16.0,1.0,635.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.986666667
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,200.0,2.0,3.0,187.0,202.0,5.0,9.0,97.0,48.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7213842059
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,154.0,27.0,2.0,218.0,126.0,9.0,10.0,95.0,86.0,3.0,136.0,51.0,0.0,0.0,5.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.734219269
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,165.0,1.0,8.0,9.0,54.0,11.0,12.0,214.0,208.0,3.0,44.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0619469027
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,415.0,2.0,1.0,0.0,328.0,8.0,8.0,268.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,129.71722365
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,223.0,2.0,5.0,187.0,172.0,4.0,15.0,118.0,36.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9896373057
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,168.0,23.0,3.0,238.0,99.0,11.0,9.0,143.0,81.0,2.0,171.0,39.0,0.0,0.0,4.0,15.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.122270742
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,147.0,3.0,1.0,20.0,46.0,4.0,15.0,190.0,209.0,3.0,49.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7307692308
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,194.0,17.0,1.0,190.0,69.0,6.0,4.0,53.0,81.0,4.0,136.0,30.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3319415449
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,174.0,2.0,4.0,12.0,83.0,19.0,9.0,102.0,243.0,1.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1139240506
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,388.0,1.0,1.0,0.0,300.0,5.0,6.0,203.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,112.44140625
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,220.0,2.0,2.0,165.0,100.0,3.0,6.0,81.0,11.0,0.0,0.0,26.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.578125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,154.0,26.0,5.0,215.0,84.0,8.0,11.0,95.0,92.0,2.0,126.0,41.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.528634361
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,149.0,2.0,6.0,20.0,53.0,10.0,9.0,190.0,224.0,3.0,74.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7163958641
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,253.0,2.0,2.0,440.0,305.0,2.0,8.0,298.0,86.0,1.0,114.0,18.0,2.0,0.0,2.0,20.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.76446281
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,427.0,1.0,1.0,91.0,387.0,4.0,3.0,135.0,129.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,148.3557394
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,258.0,2.0,24.0,183.0,0.0,15.0,3.0,225.0,202.0,0.0,0.0,4.0,2.0,14.0,1.0,676.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.55450237
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,174.0,2.0,4.0,147.0,144.0,6.0,5.0,53.0,101.0,0.0,0.0,5.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8667065152
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,190.0,2.0,3.0,578.0,223.0,6.0,10.0,471.0,26.0,1.0,54.0,20.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.413570275
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,381.0,1.0,1.0,61.0,308.0,4.0,4.0,119.0,114.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,156.582995951
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,248.0,2.0,16.0,140.0,7.0,17.0,2.0,221.0,244.0,0.0,0.0,5.0,2.0,10.0,1.0,666.0,2.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.658227848
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,158.0,1.0,3.0,156.0,161.0,5.0,8.0,99.0,53.0,0.0,0.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9090909091
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,287.0,1.0,18.0,173.0,2.0,18.0,2.0,202.0,201.0,0.0,0.0,4.0,2.0,6.0,1.0,655.0,1.0,1.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.146579805
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,208.0,2.0,4.0,164.0,182.0,5.0,13.0,82.0,31.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1009771987
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343012/1/,275.0,2.0,3.0,528.0,313.0,2.0,5.0,241.0,83.0,2.0,91.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.034535687
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,433.0,1.0,1.0,67.0,431.0,3.0,4.0,102.0,121.0,2.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,154.016832441
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,282.0,2.0,26.0,203.0,18.0,21.0,3.0,220.0,176.0,0.0,0.0,5.0,2.0,7.0,1.0,652.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.606596943
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,175.0,1.0,4.0,155.0,180.0,7.0,14.0,124.0,40.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.494770716
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,282.0,1.0,3.0,530.0,290.0,2.0,8.0,313.0,16.0,1.0,155.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.967365967
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,447.0,1.0,2.0,82.0,372.0,3.0,3.0,98.0,152.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,168.755832037
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,431.0,2.0,4.0,111.0,43.0,6.0,6.0,134.0,102.0,1.0,383.0,5.0,1.0,0.0,1.0,102.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.109677419
